version,section,function,length,matching
us,asm,func_global_asm_806CEED8,228,yes
us,asm,func_global_asm_806E330C,272,yes
us,asm,func_global_asm_80674ADC,180,no
us,asm,func_global_asm_8067FB6C,3080,no
us,asm,func_global_asm_806728F0,384,yes
us,asm,func_global_asm_8068848C,44,yes
us,asm,func_global_asm_80733C34,344,no
us,asm,func_global_asm_806D1270,8,yes
us,asm,func_global_asm_80738400,108,yes
us,asm,func_global_asm_8063CADC,100,yes
us,asm,func_global_asm_806C9E70,48,yes
us,asm,func_global_asm_806C90C4,512,yes
us,asm,func_global_asm_8071261C,12,yes
us,asm,func_global_asm_8060BB18,200,no
us,asm,gameIsInSnidesBonusGameMode,52,yes
us,asm,func_global_asm_80731B88,408,no
us,asm,func_global_asm_806BC1E0,3512,no
us,asm,func_global_asm_806E0D40,620,no
us,asm,func_global_asm_80704298,428,no
us,asm,func_global_asm_806FBEAC,68,yes
us,asm,func_global_asm_8062D1A8,56,yes
us,asm,func_global_asm_806D2378,36,yes
us,asm,func_global_asm_806C71C0,8,yes
us,asm,func_global_asm_806623D4,72,yes
us,asm,func_global_asm_8065BAA0,980,no
us,asm,func_global_asm_806B2790,1492,no
us,asm,func_global_asm_8072DB68,276,yes
us,asm,func_global_asm_80611850,172,yes
us,asm,func_global_asm_80636A8C,92,yes
us,asm,func_global_asm_806FAB20,324,yes
us,asm,func_global_asm_8060CB74,40,yes
us,asm,func_global_asm_80715908,308,no
us,asm,func_global_asm_8067BA3C,64,yes
us,asm,func_global_asm_8060C830,124,yes
us,asm,func_global_asm_80737B2C,44,yes
us,asm,func_global_asm_80735A34,24,yes
us,asm,func_global_asm_80731410,228,yes
us,asm,func_global_asm_806417BC,184,yes
us,asm,func_global_asm_8060E7EC,224,yes
us,asm,func_global_asm_8068450C,32,yes
us,asm,func_global_asm_8067B290,8,yes
us,asm,func_global_asm_806E7900,584,yes
us,asm,func_global_asm_806C71C8,8,yes
us,asm,func_global_asm_806F79E0,1520,no
us,asm,func_global_asm_8063393C,224,yes
us,asm,func_global_asm_8067760C,148,no
us,asm,func_global_asm_80701098,3064,no
us,asm,func_global_asm_806EB964,160,yes
us,asm,func_global_asm_80676AB8,128,yes
us,asm,func_global_asm_80692564,36,yes
us,asm,func_global_asm_806D3BC8,268,yes
us,asm,func_global_asm_806017E8,96,yes
us,asm,func_global_asm_80723428,92,yes
us,asm,func_global_asm_8071B2EC,352,yes
us,asm,func_global_asm_80600454,220,yes
us,asm,func_global_asm_806A0330,676,yes
us,asm,func_global_asm_80642FC4,688,yes
us,asm,func_global_asm_806998E8,8,yes
us,asm,func_global_asm_806B2D64,1724,no
us,asm,func_global_asm_8068EA38,260,yes
us,asm,func_global_asm_80669C6C,72,yes
us,asm,func_global_asm_80654E84,360,yes
us,asm,func_global_asm_8073B900,176,no
us,asm,func_global_asm_8067A1DC,1216,no
us,asm,func_global_asm_8072ED90,12,yes
us,asm,func_global_asm_8066EE50,540,yes
us,asm,func_global_asm_80673240,104,no
us,asm,func_global_asm_806E9ECC,192,yes
us,asm,func_global_asm_806A1AC4,1124,yes
us,asm,func_global_asm_80732F10,624,no
us,asm,func_global_asm_80650998,108,yes
us,asm,getFlagBlockAddress,340,no
us,asm,func_global_asm_8070CBA4,120,yes
us,asm,func_global_asm_8064AC28,1264,no
us,asm,func_global_asm_8072F59C,824,no
us,asm,func_global_asm_806F13C8,100,yes
us,asm,func_global_asm_806EE06C,160,yes
us,asm,func_global_asm_8060F928,56,yes
us,asm,func_global_asm_807103E0,500,no
us,asm,func_global_asm_80636A44,72,yes
us,asm,func_global_asm_80687D50,400,no
us,asm,func_global_asm_806418E8,180,yes
us,asm,func_global_asm_80682DF4,68,no
us,asm,func_global_asm_806CC5DC,92,yes
us,asm,func_global_asm_806F0B34,228,yes
us,asm,func_global_asm_80722E48,420,no
us,asm,func_global_asm_8072E5FC,324,no
us,asm,func_global_asm_806AD54C,608,yes
us,asm,func_global_asm_806F01D8,96,yes
us,asm,func_global_asm_8062B3C4,180,no
us,asm,func_global_asm_8062DAF4,124,yes
us,asm,func_global_asm_806E884C,52,yes
us,asm,func_global_asm_8066E9EC,120,no
us,asm,func_global_asm_8069F904,316,yes
us,asm,func_global_asm_806EA844,92,yes
us,asm,func_global_asm_80661AB4,208,yes
us,asm,func_global_asm_806ACA88,376,no
us,asm,func_global_asm_80729EB0,1440,no
us,asm,func_global_asm_806D9820,260,yes
us,asm,func_global_asm_8066C8B0,84,yes
us,asm,func_global_asm_807245F0,644,no
us,asm,func_global_asm_80635098,124,yes
us,asm,func_global_asm_806368F0,340,no
us,asm,func_global_asm_806A6348,96,yes
us,asm,func_global_asm_8068E7B4,504,yes
us,asm,func_global_asm_80649BF0,388,no
us,asm,func_global_asm_806B1F08,32,yes
us,asm,func_global_asm_807271F4,436,yes
us,asm,func_global_asm_80680908,232,yes
us,asm,func_global_asm_806595F0,16,yes
us,asm,func_global_asm_806ABC94,424,no
us,asm,func_global_asm_806C7240,8,yes
us,asm,func_global_asm_8063E5B4,256,yes
us,asm,func_global_asm_806D1E90,152,yes
us,asm,func_global_asm_80735CF4,200,yes
us,asm,func_global_asm_805FD088,4880,no
us,asm,func_global_asm_8072A7DC,144,yes
us,asm,func_global_asm_8064A804,704,no
us,asm,func_global_asm_80642204,212,yes
us,asm,func_global_asm_80697230,1740,no
us,asm,func_global_asm_806A495C,552,no
us,asm,func_global_asm_80636074,240,yes
us,asm,func_global_asm_807314F4,224,yes
us,asm,func_global_asm_8062A844,8,yes
us,asm,func_global_asm_8072A714,200,yes
us,asm,func_global_asm_806C9658,108,yes
us,asm,func_global_asm_80660830,204,no
us,asm,func_global_asm_806C28B8,428,no
us,asm,func_global_asm_8067A9F0,104,yes
us,asm,func_global_asm_806D8B08,1220,no
us,asm,func_global_asm_8064B900,224,yes
us,asm,func_global_asm_80717D84,48,yes
us,asm,func_global_asm_806E9804,112,yes
us,asm,func_global_asm_8064F2F0,24,yes
us,asm,func_global_asm_8063C248,96,yes
us,asm,func_global_asm_806D1D3C,72,yes
us,asm,func_global_asm_80718080,116,yes
us,asm,func_global_asm_8072E740,156,yes
us,asm,func_global_asm_806C80E4,248,yes
us,asm,func_global_asm_80600080,244,yes
us,asm,func_global_asm_806FAC64,132,yes
us,asm,func_global_asm_806EB2B8,172,yes
us,asm,func_global_asm_8060956C,1556,no
us,asm,func_global_asm_806BB32C,212,yes
us,asm,func_global_asm_806E93F8,112,yes
us,asm,func_global_asm_807289B0,56,yes
us,asm,func_global_asm_80689F2C,84,yes
us,asm,func_global_asm_806F1AE0,120,yes
us,asm,func_global_asm_806D21E4,84,yes
us,asm,func_global_asm_806A4B84,600,no
us,asm,func_global_asm_8062E608,116,yes
us,asm,func_global_asm_8065F5F0,36,yes
us,asm,func_global_asm_80712BD4,776,no
us,asm,raiseException,72,yes
us,asm,func_global_asm_80685390,400,no
us,asm,func_global_asm_806522CC,168,yes
us,asm,func_global_asm_807124B8,108,yes
us,asm,func_global_asm_8060AC28,12,yes
us,asm,func_global_asm_8064B574,48,yes
us,asm,func_global_asm_8064BAF4,88,yes
us,asm,func_global_asm_80705B30,208,yes
us,asm,func_global_asm_8065D1AC,152,yes
us,asm,func_global_asm_806613E8,88,yes
us,asm,func_global_asm_806AD9AC,72,yes
us,asm,func_global_asm_806013A0,72,yes
us,asm,func_global_asm_8071B758,324,yes
us,asm,func_global_asm_8072C918,1744,no
us,asm,func_global_asm_80711950,640,no
us,asm,func_global_asm_806B48B8,76,yes
us,asm,func_global_asm_8068B930,132,yes
us,asm,func_global_asm_806F58A0,424,yes
us,asm,func_global_asm_80676B70,92,yes
us,asm,func_global_asm_806F8EB4,40,yes
us,asm,func_global_asm_8068B9B4,120,yes
us,asm,func_global_asm_80663594,556,no
us,asm,func_global_asm_806E7658,180,yes
us,asm,func_global_asm_806E6F74,124,yes
us,asm,func_global_asm_806E3040,444,no
us,asm,func_global_asm_80687C48,128,yes
us,asm,func_global_asm_806A0864,784,no
us,asm,func_global_asm_8060E3B0,128,yes
us,asm,func_global_asm_8063CF0C,48,yes
us,asm,func_global_asm_806D24A8,60,yes
us,asm,func_global_asm_806E5E68,64,yes
us,asm,func_global_asm_8070068C,300,no
us,asm,func_global_asm_8063EA14,4148,no
us,asm,func_global_asm_805FF9AC,1188,no
us,asm,func_global_asm_8067680C,412,no
us,asm,func_global_asm_807266E8,92,yes
us,asm,func_global_asm_80666AB8,12,yes
us,asm,func_global_asm_80736FB8,112,yes
us,asm,func_global_asm_80668B28,264,yes
us,asm,func_global_asm_8067A70C,120,yes
us,asm,func_global_asm_80737608,48,yes
us,asm,func_global_asm_80715A3C,244,no
us,asm,func_global_asm_806F5378,116,yes
us,asm,func_global_asm_806D1080,80,yes
us,asm,func_global_asm_806734E4,548,no
us,asm,func_global_asm_80610044,548,no
us,asm,func_global_asm_8070E548,520,no
us,asm,func_global_asm_80718380,372,yes
us,asm,func_global_asm_80687474,120,yes
us,asm,func_global_asm_806E2140,284,yes
us,asm,func_global_asm_80738C6C,180,no
us,asm,func_global_asm_8068581C,112,yes
us,asm,func_global_asm_806CC948,40,yes
us,asm,func_global_asm_8064C708,268,yes
us,asm,func_global_asm_806C92C4,64,yes
us,asm,func_global_asm_80688514,44,yes
us,asm,func_global_asm_80646058,1816,no
us,asm,func_global_asm_807359A0,148,yes
us,asm,func_global_asm_8065FEB8,440,yes
us,asm,func_global_asm_806E03C8,140,yes
us,asm,n_alClose,76,yes
us,asm,func_global_asm_806C7248,8,yes
us,asm,func_global_asm_806D0378,68,yes
us,asm,func_global_asm_80688EE4,144,yes
us,asm,func_global_asm_80674884,472,no
us,asm,func_global_asm_806822FC,1976,no
us,asm,func_global_asm_80732534,228,yes
us,asm,func_global_asm_806F8CFC,92,yes
us,asm,func_global_asm_8071497C,16,yes
us,asm,func_global_asm_806B5A90,2384,no
us,asm,func_global_asm_8071AF30,636,yes
us,asm,func_global_asm_806CD898,84,yes
us,asm,func_global_asm_8060F730,292,no
us,asm,func_global_asm_806FE078,3384,no
us,asm,func_global_asm_8060B430,108,yes
us,asm,func_global_asm_80671880,492,no
us,asm,func_global_asm_8065CDA0,16,yes
us,asm,func_global_asm_806DF390,64,yes
us,asm,func_global_asm_806D5008,528,yes
us,asm,func_global_asm_8064D978,544,yes
us,asm,func_global_asm_806D2B90,32,yes
us,asm,func_global_asm_80717D4C,56,yes
us,asm,func_global_asm_8064B260,76,yes
us,asm,func_global_asm_8063D5AC,92,yes
us,asm,func_global_asm_8072ECFC,136,yes
us,asm,func_global_asm_80688D20,232,no
us,asm,func_global_asm_80657F14,236,yes
us,asm,func_global_asm_80678E6C,248,yes
us,asm,func_global_asm_80600530,96,yes
us,asm,func_global_asm_8064D418,1128,no
us,asm,func_global_asm_806C1E44,1064,yes
us,asm,func_global_asm_806306D0,60,yes
us,asm,func_global_asm_8062A944,804,no
us,asm,func_global_asm_8063C4C4,532,yes
us,asm,func_global_asm_80678458,216,yes
us,asm,func_global_asm_8070D970,60,yes
us,asm,func_global_asm_80627A00,344,no
us,asm,func_global_asm_8066E62C,56,yes
us,asm,func_global_asm_80725DC0,276,yes
us,asm,func_global_asm_8072E22C,132,yes
us,asm,func_global_asm_8065996C,1092,yes
us,asm,func_global_asm_80713168,84,yes
us,asm,func_global_asm_8068A830,40,yes
us,asm,func_global_asm_80630324,120,yes
us,asm,func_global_asm_806DBB04,1644,no
us,asm,func_global_asm_806782E8,212,yes
us,asm,func_global_asm_8067B2DC,280,yes
us,asm,func_global_asm_8071B44C,212,yes
us,asm,handleInputsForControlState,2144,no
us,asm,func_global_asm_806D7098,216,yes
us,asm,func_global_asm_80642500,252,yes
us,asm,func_global_asm_8062B478,440,yes
us,asm,func_global_asm_8070B05C,684,no
us,asm,func_global_asm_8065E124,20,yes
us,asm,func_global_asm_8071EEE0,252,yes
us,asm,func_global_asm_8064CB3C,324,yes
us,asm,func_global_asm_806307CC,196,yes
us,asm,func_global_asm_806EA26C,108,yes
us,asm,func_global_asm_806CD8EC,156,yes
us,asm,func_global_asm_8067B288,8,yes
us,asm,func_global_asm_80715E94,4220,no
us,asm,func_global_asm_80642480,128,yes
us,asm,func_global_asm_8067457C,268,no
us,asm,func_global_asm_8070AC74,688,no
us,asm,func_global_asm_8069A614,316,no
us,asm,func_global_asm_80740F48,292,yes
us,asm,func_global_asm_8060A900,188,yes
us,asm,func_global_asm_806DA89C,176,yes
us,asm,func_global_asm_80687400,116,yes
us,asm,func_global_asm_80709890,572,no
us,asm,func_global_asm_80733A88,256,no
us,asm,func_global_asm_80714464,84,yes
us,asm,func_global_asm_8063C784,64,yes
us,asm,func_global_asm_806725E4,76,yes
us,asm,func_global_asm_80692520,32,yes
us,asm,func_global_asm_8060E4B0,32,yes
us,asm,func_global_asm_806C7B50,92,yes
us,asm,func_global_asm_8073E73C,196,no
us,asm,func_global_asm_8073BB10,356,yes
us,asm,func_global_asm_8060EE60,880,no
us,asm,func_global_asm_806EE5A4,144,yes
us,asm,func_global_asm_806D2C54,88,yes
us,asm,func_global_asm_80732D80,44,yes
us,asm,func_global_asm_80661BF0,580,no
us,asm,func_global_asm_80698FEC,32,yes
us,asm,func_global_asm_80635548,64,yes
us,asm,func_global_asm_806EC3BC,240,yes
us,asm,func_global_asm_8069D0F8,436,yes
us,asm,func_global_asm_806EA0A4,348,yes
us,asm,func_global_asm_806EE634,44,yes
us,asm,playSoundAtPosition,1756,no
us,asm,func_global_asm_8065776C,520,no
us,asm,func_global_asm_80654418,444,yes
us,asm,func_global_asm_8062C22C,112,yes
us,asm,func_global_asm_8066FD6C,156,yes
us,asm,func_global_asm_8062A130,248,yes
us,asm,func_global_asm_806D0DE4,216,yes
us,asm,func_global_asm_80682E38,532,yes
us,asm,func_global_asm_80733B88,172,no
us,asm,func_global_asm_8067880C,8,yes
us,asm,func_global_asm_806118FC,152,yes
us,asm,func_global_asm_8063DA78,148,yes
us,asm,func_global_asm_8069FDA0,1004,no
us,asm,func_global_asm_8071EB70,636,yes
us,asm,func_global_asm_806B8898,32,yes
us,asm,func_global_asm_8068F72C,2068,no
us,asm,func_global_asm_806D4A70,524,no
us,asm,func_global_asm_80699958,3260,no
us,asm,func_global_asm_80714638,40,yes
us,asm,func_global_asm_8071BB14,364,yes
us,asm,func_global_asm_80670C5C,680,no
us,asm,func_global_asm_806ED0FC,328,yes
us,asm,func_global_asm_806C19F4,348,yes
us,asm,func_global_asm_806EBB44,140,yes
us,asm,func_global_asm_8070C990,88,yes
us,asm,func_global_asm_806C93E4,80,yes
us,asm,func_global_asm_8071D784,456,yes
us,asm,func_global_asm_80648000,620,no
us,asm,func_global_asm_806EEA5C,156,yes
us,asm,func_global_asm_806F18F4,156,no
us,asm,func_global_asm_8070DCA4,116,yes
us,asm,func_global_asm_80714A9C,232,yes
us,asm,func_global_asm_8065EAF4,20,yes
us,asm,func_global_asm_8072DEA8,388,yes
us,asm,func_global_asm_806CEB44,192,yes
us,asm,func_global_asm_8066BC5C,248,yes
us,asm,func_global_asm_8067E2E4,100,yes
us,asm,func_global_asm_806FEDB0,460,yes
us,asm,func_global_asm_806491F4,464,no
us,asm,func_global_asm_806F09F0,324,yes
us,asm,func_global_asm_8065A884,4636,no
us,asm,func_global_asm_8063CB40,804,no
us,asm,func_global_asm_806025AC,40,yes
us,asm,func_global_asm_8073A7B8,260,no
us,asm,func_global_asm_8068A7B0,96,yes
us,asm,func_global_asm_806E7DF4,1104,yes
us,asm,func_global_asm_80698120,3788,no
us,asm,func_global_asm_8060FAE4,1292,no
us,asm,func_global_asm_8064BCB0,124,yes
us,asm,func_global_asm_80738D20,312,no
us,asm,func_global_asm_8066B0EC,12,yes
us,asm,func_global_asm_806EBCF0,188,yes
us,asm,func_global_asm_8073C604,540,no
us,asm,func_global_asm_8070CAB4,120,yes
us,asm,func_global_asm_806115A8,108,no
us,asm,func_global_asm_8065D0FC,116,yes
us,asm,func_global_asm_80650ECC,2108,no
us,asm,func_global_asm_8065F4F4,252,yes
us,asm,func_global_asm_8071C914,212,yes
us,asm,func_global_asm_80611724,12,yes
us,asm,func_global_asm_806B9CB0,48,yes
us,asm,func_global_asm_806D4DE4,548,yes
us,asm,func_global_asm_806E9B3C,108,yes
us,asm,func_global_asm_806D7A28,976,yes
us,asm,func_global_asm_80688E68,60,yes
us,asm,func_global_asm_8063070C,160,no
us,asm,func_global_asm_80737A9C,40,yes
us,asm,func_global_asm_806EB400,180,no
us,asm,func_global_asm_805FF118,64,yes
us,asm,func_global_asm_8069E088,388,yes
us,asm,func_global_asm_80738BB8,180,no
us,asm,func_global_asm_806FB714,412,no
us,asm,func_global_asm_8067C6FC,32,yes
us,asm,func_global_asm_80688638,164,yes
us,asm,alSeqpSetSeq,76,yes
us,asm,func_global_asm_8073BC74,336,yes
us,asm,_n_freePVoice,64,yes
us,asm,func_global_asm_806B7660,68,yes
us,asm,func_global_asm_806A1F28,60,yes
us,asm,func_global_asm_806E0FAC,904,no
us,asm,func_global_asm_80732618,280,yes
us,asm,func_global_asm_80726164,844,no
us,asm,func_global_asm_8069E724,80,yes
us,asm,func_global_asm_8062F538,264,no
us,asm,func_global_asm_8062D0CC,220,yes
us,asm,func_global_asm_806F70A8,84,yes
us,asm,getLevelIndex,152,yes
us,asm,func_global_asm_806EB4F8,76,yes
us,asm,func_global_asm_8073CA04,184,yes
us,asm,func_global_asm_806015E0,152,yes
us,asm,func_global_asm_806E5E60,8,yes
us,asm,func_global_asm_806BF920,364,yes
us,asm,func_global_asm_806D57F0,68,yes
us,asm,func_global_asm_805FFE50,168,yes
us,asm,func_global_asm_8070B7EC,2580,no
us,asm,func_global_asm_8070D3CC,152,yes
us,asm,func_global_asm_806C9974,364,yes
us,asm,func_global_asm_8064B868,152,yes
us,asm,func_global_asm_806ACC00,100,yes
us,asm,func_global_asm_8064C3E8,348,yes
us,asm,func_global_asm_80641F70,508,yes
us,asm,getBonePosition,260,yes
us,asm,func_global_asm_805FFFC8,124,yes
us,asm,func_global_asm_80632E74,172,yes
us,asm,func_global_asm_8060B140,752,no
us,asm,func_global_asm_807131BC,96,yes
us,asm,func_global_asm_80684900,256,yes
us,asm,deleteActor,40,yes
us,asm,func_global_asm_8068B80C,16,yes
us,asm,func_global_asm_8060B55C,100,yes
us,asm,func_global_asm_806C4414,1264,no
us,asm,func_global_asm_8070E8C8,20,yes
us,asm,func_global_asm_805FB750,148,yes
us,asm,func_global_asm_806B3F3C,84,yes
us,asm,func_global_asm_806B7830,904,no
us,asm,func_global_asm_8066E664,100,yes
us,asm,func_global_asm_80643F38,356,yes
us,asm,func_global_asm_8064E55C,100,yes
us,asm,func_global_asm_806B904C,392,yes
us,asm,func_global_asm_8062B840,44,yes
us,asm,func_global_asm_806EFB4C,236,yes
us,asm,func_global_asm_8064F6F8,268,no
us,asm,func_global_asm_8063C1EC,92,yes
us,asm,func_global_asm_8066BB44,188,yes
us,asm,func_global_asm_806FDAB8,52,yes
us,asm,func_global_asm_80688CF4,44,yes
us,asm,func_global_asm_806A6574,216,no
us,asm,func_global_asm_805FF670,400,yes
us,asm,func_global_asm_80703850,608,yes
us,asm,func_global_asm_806F8AD4,240,yes
us,asm,func_global_asm_806D22C0,112,yes
us,asm,func_global_asm_80639968,668,no
us,asm,func_global_asm_80674E14,876,no
us,asm,func_global_asm_80732280,212,no
us,asm,func_global_asm_80659574,60,yes
us,asm,func_global_asm_80645F40,280,yes
us,asm,func_global_asm_80738470,384,no
us,asm,func_global_asm_8066B4D4,244,no
us,asm,func_global_asm_8063E0D4,1248,no
us,asm,func_global_asm_80730408,1764,no
us,asm,func_global_asm_806E3C38,180,yes
us,asm,func_global_asm_806E5044,472,yes
us,asm,func_global_asm_8064DF5C,536,no
us,asm,func_global_asm_806D0408,40,yes
us,asm,func_global_asm_806BD094,56,yes
us,asm,func_global_asm_806762C0,72,yes
us,asm,func_global_asm_80635018,128,yes
us,asm,func_global_asm_80629300,3632,no
us,asm,func_global_asm_8068A24C,88,yes
us,asm,func_global_asm_806E6FF0,96,yes
us,asm,func_global_asm_80684D98,648,yes
us,asm,func_global_asm_8073A3C4,196,no
us,asm,func_global_asm_806ECA74,80,yes
us,asm,func_global_asm_806F2754,748,no
us,asm,func_global_asm_806DDAB0,1972,no
us,asm,func_global_asm_8064EC60,264,no
us,asm,func_global_asm_80690190,556,yes
us,asm,func_global_asm_806CE7A0,392,yes
us,asm,func_global_asm_8064F1C4,76,yes
us,asm,func_global_asm_806B513C,416,yes
us,asm,func_global_asm_807238D4,964,no
us,asm,func_global_asm_8060B968,104,yes
us,asm,func_global_asm_807138CC,476,no
us,asm,func_global_asm_806F5FA0,72,yes
us,asm,func_global_asm_806EC8C4,208,yes
us,asm,func_global_asm_806A1580,808,yes
us,asm,func_global_asm_806D79E4,68,yes
us,asm,func_global_asm_806323C0,380,yes
us,asm,func_global_asm_80636448,124,yes
us,asm,func_global_asm_80669650,80,yes
us,asm,func_global_asm_806608FC,1084,no
us,asm,func_global_asm_8072EF7C,288,yes
us,asm,func_global_asm_80660520,784,no
us,asm,func_global_asm_806F2FC0,464,yes
us,asm,func_global_asm_8073B6B0,160,no
us,asm,func_global_asm_8065EFF0,324,yes
us,asm,func_global_asm_8069E018,40,yes
us,asm,func_global_asm_806D2A14,140,yes
us,asm,func_global_asm_807023E8,124,yes
us,asm,func_global_asm_8073749C,324,no
us,asm,func_global_asm_80687EE0,156,yes
us,asm,func_global_asm_8066104C,8,yes
us,asm,func_global_asm_80681E18,1252,yes
us,asm,func_global_asm_8068B8A4,88,yes
us,asm,func_global_asm_806EAE04,92,yes
us,asm,func_global_asm_806A05FC,544,yes
us,asm,func_global_asm_8067A09C,212,yes
us,asm,func_global_asm_80627EA8,92,yes
us,asm,func_global_asm_8067BE30,284,no
us,asm,func_global_asm_806730A4,412,no
us,asm,func_global_asm_80666428,1632,no
us,asm,func_global_asm_8060D14C,380,yes
us,asm,_n_timeToSamplesNoRound,100,yes
us,asm,func_global_asm_80714060,632,no
us,asm,func_global_asm_806B88B8,608,yes
us,asm,func_global_asm_80602430,44,yes
us,asm,func_global_asm_807145F8,16,yes
us,asm,func_global_asm_806CFDA8,68,yes
us,asm,func_global_asm_806CF9CC,708,no
us,asm,func_global_asm_806CA540,184,yes
us,asm,func_global_asm_80737028,124,yes
us,asm,func_global_asm_8064384C,108,yes
us,asm,func_global_asm_8064774C,232,yes
us,asm,func_global_asm_806EE878,172,yes
us,asm,func_global_asm_80695BAC,1272,no
us,asm,func_global_asm_80608DA8,920,no
us,asm,func_global_asm_80712B80,84,yes
us,asm,func_global_asm_806F603C,456,yes
us,asm,func_global_asm_80678F9C,116,yes
us,asm,func_global_asm_806A3700,12,yes
us,asm,func_global_asm_806D6F64,308,yes
us,asm,func_global_asm_80601484,152,yes
us,asm,func_global_asm_806E7088,20,yes
us,asm,func_global_asm_806E9468,280,yes
us,asm,func_global_asm_806317D4,496,no
us,asm,func_global_asm_80652DB4,164,no
us,asm,func_global_asm_8069B908,5268,no
us,asm,func_global_asm_80679200,144,yes
us,asm,func_global_asm_8067AE58,56,yes
us,asm,func_global_asm_806C15E8,88,yes
us,asm,func_global_asm_806C7BAC,100,yes
us,asm,func_global_asm_80651B64,92,yes
us,asm,func_global_asm_8073801C,100,no
us,asm,func_global_asm_80675AFC,372,yes
us,asm,func_global_asm_80737FD8,68,no
us,asm,func_global_asm_806755A8,604,yes
us,asm,func_global_asm_8068304C,268,yes
us,asm,func_global_asm_8063D1D8,176,yes
us,asm,func_global_asm_806AA09C,616,no
us,asm,func_global_asm_806F397C,108,yes
us,asm,func_global_asm_8062E67C,540,yes
us,asm,func_global_asm_80665160,156,yes
us,asm,func_global_asm_806FB8B0,100,yes
us,asm,func_global_asm_806E06E8,148,yes
us,asm,func_global_asm_8069B010,1004,no
us,asm,func_global_asm_80701CA0,1864,no
us,asm,func_global_asm_806BB81C,88,yes
us,asm,func_global_asm_806575D0,412,yes
us,asm,func_global_asm_806D5834,432,yes
us,asm,func_global_asm_806E04E0,372,yes
us,asm,func_global_asm_806F4DC0,180,no
us,asm,func_global_asm_8068ABE0,412,no
us,asm,func_global_asm_8067A7EC,120,yes
us,asm,func_global_asm_8062CA0C,100,yes
us,asm,func_global_asm_806F8004,364,yes
us,asm,func_global_asm_80688FC0,164,no
us,asm,func_global_asm_8065F1C0,732,no
us,asm,func_global_asm_806A5EAC,152,yes
us,asm,func_global_asm_80673FDC,164,no
us,asm,func_global_asm_806D7DF8,144,yes
us,asm,func_global_asm_806D428C,792,yes
us,asm,func_global_asm_80719B88,120,yes
us,asm,func_global_asm_806C9C1C,100,yes
us,asm,func_global_asm_806C8DE0,120,no
us,asm,func_global_asm_806761D0,28,yes
us,asm,func_global_asm_8064FB64,1404,no
us,asm,func_global_asm_806C7230,8,yes
us,asm,func_global_asm_8063253C,16,yes
us,asm,func_global_asm_80685708,276,yes
us,asm,func_global_asm_806787CC,32,yes
us,asm,func_global_asm_80690F30,1664,no
us,asm,func_global_asm_807245D8,24,yes
us,asm,func_global_asm_806B50F4,72,yes
us,asm,func_global_asm_806CFDEC,68,yes
us,asm,func_global_asm_8072FCC4,272,no
us,asm,func_global_asm_8060CBBC,1260,no
us,asm,func_global_asm_806E9070,284,no
us,asm,func_global_asm_8062F328,96,yes
us,asm,func_global_asm_80652BC8,492,yes
us,asm,func_global_asm_806F8A8C,72,yes
us,asm,func_global_asm_80659610,16,yes
us,asm,func_global_asm_8070DB7C,32,yes
us,asm,func_global_asm_8069E040,72,yes
us,asm,func_global_asm_806F0700,204,yes
us,asm,func_global_asm_80631C20,28,yes
us,asm,func_global_asm_806F2A40,520,yes
us,asm,func_global_asm_8063D468,44,yes
us,asm,func_global_asm_80683158,412,yes
us,asm,func_global_asm_806D423C,80,yes
us,asm,func_global_asm_8069E210,640,no
us,asm,func_global_asm_8063D4A4,264,yes
us,asm,func_global_asm_8060F208,76,no
us,asm,func_global_asm_806D7704,372,yes
us,asm,func_global_asm_8062C99C,112,yes
us,asm,func_global_asm_806663F8,36,yes
us,asm,func_global_asm_80712524,36,yes
us,asm,func_global_asm_806D7878,364,yes
us,asm,func_global_asm_8069DF58,192,yes
us,asm,func_global_asm_80724E48,1888,no
us,asm,alEvtqFlushType,208,yes
us,asm,func_global_asm_806998F0,36,yes
us,asm,func_global_asm_80645C04,272,yes
us,asm,func_global_asm_80735958,72,no
us,asm,func_global_asm_8073BA60,176,no
us,asm,func_global_asm_8071BC80,388,yes
us,asm,func_global_asm_80664CB0,112,yes
us,asm,func_global_asm_8073B08C,324,no
us,asm,func_global_asm_806C151C,204,yes
us,asm,func_global_asm_806D28E4,32,yes
us,asm,func_global_asm_806B1DD4,212,yes
us,asm,func_global_asm_806E65BC,540,no
us,asm,func_global_asm_80661F0C,508,yes
us,asm,func_global_asm_8063C7C4,696,no
us,asm,func_global_asm_806B4194,276,yes
us,asm,func_global_asm_80630B70,604,no
us,asm,func_global_asm_80634E10,148,yes
us,asm,func_global_asm_8072B330,264,yes
us,asm,func_global_asm_806D9D58,632,no
us,asm,func_global_asm_80705F5C,1116,no
us,asm,getEEPROMSaveSlot,68,yes
us,asm,func_global_asm_8066241C,436,yes
us,asm,func_global_asm_80686A5C,668,yes
us,asm,func_global_asm_8062B630,48,yes
us,asm,func_global_asm_806ED420,232,yes
us,asm,getExitData,364,yes
us,asm,func_global_asm_806F3DB0,24,yes
us,asm,func_global_asm_8066134C,76,yes
us,asm,func_global_asm_8066E8E4,172,yes
us,asm,func_global_asm_80642E34,400,yes
us,asm,func_global_asm_80644D50,220,yes
us,asm,func_global_asm_80611594,8,yes
us,asm,func_global_asm_806E8DB4,76,yes
us,asm,func_global_asm_8068BBF8,1160,no
us,asm,func_global_asm_80605380,400,no
